0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.029500000000000005	-0.01	-0.078025	-0.0575975	0.068025	-0.030000000000000006	-0.019852500000000002	-0.0001406126	0.0195
0.05900000000000001	-0.029500000000000005	-0.09655	-0.11189018000000002	0.11462379999999998	-0.0660763	-0.039354999999999994	-0.0003779876	0.028525000000000002
0.06899999999999999	-0.038857380000000004	-0.10605	-0.1276756	0.17561139999999997	-0.0624511	-0.06704602	-0.00014939359999999999	0.0670988
0.078025	-0.0475696776	-0.10605	-0.1559388	0.2415154	-0.108083	-0.0856271	-0.0007872168	0.12944139999999998
0.105575	-0.057565080000000005	-0.1674664	-0.17507799999999998	0.2794398	-0.10676866	-0.08470254	-0.0006612370000000001	0.15796639999999998
0.12272259999999999	-0.05613130000000001	-0.1674664	-0.19782379999999997	0.3390956	-0.14151924	-0.09805430000000001	-0.0008885442000000001	0.19708299999999998
0.1489414	-0.07469584	-0.199232	-0.20049959999999997	0.4113194	-0.15196064000000004	-0.0969657	0.0006324378000000001	0.213934
0.18334920000000002	-0.0735836	-0.2323268	-0.224633	0.4762518	-0.1517594	-0.11401702	-0.007334689399999999	0.22994240000000002
0.2151568	-0.09116692000000001	-0.2559894	-0.23739300000000002	0.5087415999999999	-0.16389039999999996	-0.12906042	-0.027140256	0.26221839999999996
0.2392706	-0.10982774000000002	-0.2888802	-0.24469580000000005	0.582254	-0.22607340000000004	-0.13239826000000002	-0.02700845	0.3009278
0.2528882	-0.11683062	-0.29702519999999993	-0.25793419999999995	0.6243094	-0.2189848	-0.12847031999999997	-0.026708352	0.362785
0.3017038	-0.12334461999999999	-0.31985179999999996	-0.28958659999999997	0.6587974	-0.2353308	-0.12192715999999999	-0.026708352	0.39246879999999995
0.3203284	-0.14005046000000002	-0.31985179999999996	-0.3018084	0.6921854	-0.2570388	-0.13702646000000002	-0.026777928	0.45850159999999995
0.348501	-0.17165661999999998	-0.3402418	-0.30599199999999993	0.7311828	-0.24643745999999997	-0.13090026	-0.026304002000000003	0.49022360000000004
0.38747560000000003	-0.16510824	-0.3766862000000001	-0.30977319999999997	0.7641899999999999	-0.242876	-0.13056742	-0.033414268000000004	0.5042097999999999
0.4175204	-0.17943904000000002	-0.3833204	-0.3284762	0.8029982	-0.24527201999999998	-0.13428056000000002	-0.033417822	0.5144901999999999
0.43656480000000003	-0.17942834000000002	-0.39728719999999995	-0.3352654	0.8208210000000001	-0.23414316	-0.13024372	-0.031136342	0.5570778
0.45281760000000004	-0.1924648	-0.427091	-0.34834099999999996	0.8353697999999999	-0.22625064	-0.13678936	-0.030497297	0.5874764
0.49290500000000004	-0.1899352	-0.4604528	-0.35520699999999994	0.8479458	-0.23133660000000003	-0.1337666	-0.037610225	0.6084373999999999
0.5061426	-0.1969956	-0.47157360000000004	-0.35849359999999997	0.8658529999999999	-0.21908539999999999	-0.15969464	-0.03645915538	0.6244306
